sentence,label
"/*
 * @description
 *  Relative Path Traversal
 * BadSource: listen_tcp Read data using a listening tcp connection
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : no validation
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* running on Windows */
/* running on non-Windows */
/* POTENTIAL FLAW: no validation of concatenated value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Relative_Path_Traversal__listen_tcp_81_goodG2B.java
Label Definition File: _Relative_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Relative Path Traversal
 * BadSource: File Read data from file (named c:\data.txt)
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : no validation
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* running on Windows */
/* running on non-Windows */
/* POTENTIAL FLAW: no validation of concatenated value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Relative_Path_Traversal__File_81_goodG2B.java
Label Definition File: _Relative_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Relative Path Traversal
 * BadSource: Property Read data from a system property
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : no validation
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* running on Windows */
/* running on non-Windows */
/* POTENTIAL FLAW: no validation of concatenated value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Relative_Path_Traversal__Property_81_goodG2B.java
Label Definition File: _Relative_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Relative Path Traversal
 * BadSource: PropertiesFile Read data from a .properties file (in property named data)
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : no validation
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* running on Windows */
/* running on non-Windows */
/* POTENTIAL FLAW: no validation of concatenated value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Relative_Path_Traversal__PropertiesFile_81_goodG2B.java
Label Definition File: _Relative_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Relative Path Traversal
 * BadSource: database Read data from a database
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : no validation
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* running on Windows */
/* running on non-Windows */
/* POTENTIAL FLAW: no validation of concatenated value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Relative_Path_Traversal__database_81_goodG2B.java
Label Definition File: _Relative_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Relative Path Traversal
 * BadSource: getCookies_Servlet Read data from the first cookie using getCookies()
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : no validation
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* running on Windows */
/* running on non-Windows */
/* POTENTIAL FLAW: no validation of concatenated value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Relative_Path_Traversal__getCookies_Servlet_81_goodG2B.java
Label Definition File: _Relative_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Relative Path Traversal
 * BadSource: getParameter_Servlet Read data from a querystring using getParameter()
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : no validation
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* running on Windows */
/* running on non-Windows */
/* POTENTIAL FLAW: no validation of concatenated value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Relative_Path_Traversal__getParameter_Servlet_81_goodG2B.java
Label Definition File: _Relative_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Absolute Path Traversal
 * BadSource: getQueryString_Servlet Parse id param out of the URL query string (without using getParameter())
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : read line from file from disk
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: unvalidated or sandboxed value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Absolute_Path_Traversal__getQueryString_Servlet_81_goodG2B.java
Label Definition File: _Absolute_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Absolute Path Traversal
 * BadSource: File Read data from file (named c:\data.txt)
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : read line from file from disk
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: unvalidated or sandboxed value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Absolute_Path_Traversal__File_81_goodG2B.java
Label Definition File: _Absolute_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Absolute Path Traversal
 * BadSource: PropertiesFile Read data from a .properties file (in property named data)
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : read line from file from disk
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: unvalidated or sandboxed value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Absolute_Path_Traversal__PropertiesFile_81_goodG2B.java
Label Definition File: _Absolute_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Absolute Path Traversal
 * BadSource: connect_tcp Read data using an outbound tcp connection
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : read line from file from disk
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: unvalidated or sandboxed value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Absolute_Path_Traversal__connect_tcp_81_goodG2B.java
Label Definition File: _Absolute_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Absolute Path Traversal
 * BadSource: URLConnection Read data from a web server with URLConnection
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : read line from file from disk
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: unvalidated or sandboxed value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Absolute_Path_Traversal__URLConnection_81_goodG2B.java
Label Definition File: _Absolute_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Absolute Path Traversal
 * BadSource: getParameter_Servlet Read data from a querystring using getParameter()
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : read line from file from disk
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: unvalidated or sandboxed value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Absolute_Path_Traversal__getParameter_Servlet_81_goodG2B.java
Label Definition File: _Absolute_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Absolute Path Traversal
 * BadSource: listen_tcp Read data using a listening tcp connection
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : read line from file from disk
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: unvalidated or sandboxed value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Absolute_Path_Traversal__listen_tcp_81_goodG2B.java
Label Definition File: _Absolute_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Absolute Path Traversal
 * BadSource: database Read data from a database
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : read line from file from disk
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: unvalidated or sandboxed value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Absolute_Path_Traversal__database_81_goodG2B.java
Label Definition File: _Absolute_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Absolute Path Traversal
 * BadSource: getCookies_Servlet Read data from the first cookie using getCookies()
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : read line from file from disk
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: unvalidated or sandboxed value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Absolute_Path_Traversal__getCookies_Servlet_81_goodG2B.java
Label Definition File: _Absolute_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Absolute Path Traversal
 * BadSource: console_readLine Read data from the console using readLine()
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : read line from file from disk
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: unvalidated or sandboxed value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Absolute_Path_Traversal__console_readLine_81_goodG2B.java
Label Definition File: _Absolute_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Absolute Path Traversal
 * BadSource: Property Read data from a system property
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : read line from file from disk
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: unvalidated or sandboxed value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Absolute_Path_Traversal__Property_81_goodG2B.java
Label Definition File: _Absolute_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Absolute Path Traversal
 * BadSource: Environment Read data from an environment variable
 * GoodSource: A hardcoded string
 * Sinks: readFile
 *    BadSink : read line from file from disk
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: unvalidated or sandboxed value */
/* Close stream reading objects */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Absolute_Path_Traversal__Environment_81_goodG2B.java
Label Definition File: _Absolute_Path_Traversal.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import java.io.*;
import javax.servlet.http.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: PropertiesFile Read data from a .properties file (in property named data)
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: ArrayList
 *    BadSink : Create an ArrayList using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create an ArrayList using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__PropertiesFile_ArrayList_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.ArrayList;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: getQueryString_Servlet Parse id param out of the URL query string (without using getParameter())
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: HashMap
 *    BadSink : Create a HashMap using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create a HashMap using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__getQueryString_Servlet_HashMap_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.HashMap;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: getParameter_Servlet Read data from a querystring using getParameter()
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: HashMap
 *    BadSink : Create a HashMap using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create a HashMap using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__getParameter_Servlet_HashMap_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.HashMap;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: PropertiesFile Read data from a .properties file (in property named data)
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: HashMap
 *    BadSink : Create a HashMap using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create a HashMap using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__PropertiesFile_HashMap_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.HashMap;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: max_value Set data to a hardcoded value of Integer.MAX_VALUE
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: ArrayList
 *    BadSink : Create an ArrayList using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create an ArrayList using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__max_value_ArrayList_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.ArrayList;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: max_value Set data to a hardcoded value of Integer.MAX_VALUE
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: HashMap
 *    BadSink : Create a HashMap using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create a HashMap using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__max_value_HashMap_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.HashMap;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: getQueryString_Servlet Parse id param out of the URL query string (without using getParameter())
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: ArrayList
 *    BadSink : Create an ArrayList using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create an ArrayList using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__getQueryString_Servlet_ArrayList_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.ArrayList;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: listen_tcp Read data using a listening tcp connection
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: HashSet
 *    BadSink : Create a HashSet using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create a HashSet using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__listen_tcp_HashSet_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.HashSet;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: getCookies_Servlet Read data from the first cookie using getCookies()
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: HashMap
 *    BadSink : Create a HashMap using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create a HashMap using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__getCookies_Servlet_HashMap_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.HashMap;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: getQueryString_Servlet Parse id param out of the URL query string (without using getParameter())
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: HashSet
 *    BadSink : Create a HashSet using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create a HashSet using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__getQueryString_Servlet_HashSet_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.HashSet;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: listen_tcp Read data using a listening tcp connection
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: ArrayList
 *    BadSink : Create an ArrayList using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create an ArrayList using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__listen_tcp_ArrayList_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.ArrayList;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: getParameter_Servlet Read data from a querystring using getParameter()
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: ArrayList
 *    BadSink : Create an ArrayList using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create an ArrayList using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__getParameter_Servlet_ArrayList_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.ArrayList;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: listen_tcp Read data using a listening tcp connection
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: HashMap
 *    BadSink : Create a HashMap using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create a HashMap using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__listen_tcp_HashMap_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.HashMap;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: getParameter_Servlet Read data from a querystring using getParameter()
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: HashSet
 *    BadSink : Create a HashSet using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create a HashSet using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__getParameter_Servlet_HashSet_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.HashSet;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: max_value Set data to a hardcoded value of Integer.MAX_VALUE
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: HashSet
 *    BadSink : Create a HashSet using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create a HashSet using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__max_value_HashSet_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.HashSet;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: getCookies_Servlet Read data from the first cookie using getCookies()
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: HashSet
 *    BadSink : Create a HashSet using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create a HashSet using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__getCookies_Servlet_HashSet_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.HashSet;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: console_readLine Read data from the console using readLine
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: ArrayList
 *    BadSink : Create an ArrayList using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create an ArrayList using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__console_readLine_ArrayList_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.ArrayList;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: console_readLine Read data from the console using readLine
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: HashSet
 *    BadSink : Create a HashSet using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create a HashSet using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__console_readLine_HashSet_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.HashSet;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: Environment Read data from an environment variable
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: ArrayList
 *    BadSink : Create an ArrayList using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create an ArrayList using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__Environment_ArrayList_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.ArrayList;
",NoCWE
"/*
 * @description
 *  Uncontrolled Memory Allocation
 * BadSource: File Read data from file (named c:\data.txt)
 * GoodSource: A hardcoded non-zero, non-min, non-max, even number
 * Sinks: ArrayList
 *    BadSink : Create an ArrayList using data as the initial size
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: Create an ArrayList using data as the initial size.  data may be very large, creating memory issues */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Uncontrolled_Mem_Alloc__File_ArrayList_81_goodG2B.java
Label Definition File: _Uncontrolled_Mem_Alloc.int.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.util.ArrayList;
",NoCWE
